id,author,title,series,series_num,isbn,cover_id,ol_key
1033,"King, Stephen",Salem's Lot,,,9780385516488,14651740,/works/OL81632W
1034,"King, Stephen","Shining, The (small HB +pb)",,,9780340797662,15233840,/works/OL81633W
1035,"King, Stephen",Sleeping Beauties,,,9781432842413,14655700,/works/OL17930363W
1036,"King, Stephen",Storm of the Century,,,9781442006997,14654932,/works/OL81592W
1037,"King, Stephen","Sun Dog, The",,,9781982115425,14655214,/works/OL14916850W
1038,"King, Stephen","Talisman, The",,,9780345444882,14651632,/works/OL81599W
1039,"King, Stephen","Tommyknockers, The",,,9780451156600,14650876,/works/OL81593W
1040,"King, Stephen",Gunslinger,Dark Tower,1,9780451210845,14655483,/works/OL81628W
1041,"King, Stephen","Drawing of the Three, The",Dark Tower,2,9780452279612,14651729,/works/OL81616W
1042,"King, Stephen","Waste Lands, The",Dark Tower,3,9785170056477,,/works/OL20661480W
1043,"King, Stephen",Wizard and Glass,Dark Tower,4,9780451194862,14651792,/works/OL81615W
1044,"Koontz, Dean",Ashley Bell,,,9781594139055,12888151,/works/OL17462526W
1045,"Koontz, Dean","Bad Place, The",,,9783453061590,12897724,/works/OL263256W
1046,"Koontz, Dean",Breathless,,,9781444805437,10735631,/works/OL14931772W
1047,"Koontz, Dean",By the Light of the Moon,,,9780747266822,11476728,/works/OL497158W
1048,"Koontz, Dean","City, The",,,9780345545930,12888153,/works/OL17389769W
1049,"Koontz, Dean",Cold Fire,,,9780755356263,10557246,/works/OL497135W
1050,"Koontz, Dean","Darkest Evening of the Year, The",,,9780007368297,12884685,/works/OL263278W
1051,"Koontz, Dean",Dark Rivers of the Heart,,,9781472234629,12893281,/works/OL263298W
1052,"Koontz, Dean",Devoted,,,9781432876623,12892662,/works/OL20658751W
1053,"Koontz, Dean","Door th December, The",,,9780451136053,6490931,/works/OL257745W
1054,"Koontz, Dean","Eyes of Darkness, The",,,9780425224861,14842540,/works/OL257746W
1055,"Koontz, Dean","Face, The",,,9780007796663,10393316,/works/OL497179W
1056,"Koontz, Dean",False Memory,,,9780375409707,12882823,/works/OL263263W
1057,"Koontz, Dean",Fear Nothing,,,9780553579758,12881300,/works/OL263271W
1058,"Koontz, Dean",From the Corner of His Eye,,,9780747270713,11401613,/works/OL263241W
1059,"Koontz, Dean","Good Guy, The",,,9780007926053,10392602,/works/OL263272W
1060,"Koontz, Dean",Hideaway,,,9781472234582,12894902,/works/OL263239W
1061,"Koontz, Dean","Husband, The",,,9780553804799,12879921,/works/OL263251W
1062,"Koontz, Dean",Icebound,,,9780345527134,10764785,/works/OL263296W
1063,"Koontz, Dean",Innocence,,,9781410464750,11652776,/works/OL18020246W
1064,"Koontz, Dean",Intensity,,,9781472248176,12892729,/works/OL263301W
1065,"Koontz, Dean","Key to MIdnight, The",,,9780671809157,14614934,/works/OL497089W
1066,"Koontz, Dean",Life Expectancy,,,9780007796649,12158014,/works/OL497164W
1067,"Koontz, Dean",Lightning,,,9780606009386,12893888,/works/OL263242W
1068,"Koontz, Dean",Midnight,,,9780747232728,12884846,/works/OL497093W
1069,"Koontz, Dean",Mr. Murder,,,9780786201068,12881348,/works/OL497075W
1070,"Koontz, Dean",One Door Away From Heaven,,,9780747270720,12886486,/works/OL263255W
1071,"Koontz, Dean",Relentless,,,9780007926169,10408054,/works/OL497104W
1072,"Koontz, Dean","Servants of Twilight, The",,,,,/works/OL34707510W
1073,"Koontz, Dean",77 Shadow Street,,,9780553807714,12894928,/works/OL16117248W
1074,"Koontz, Dean",Sole Survivor,,,9780345533449,12888023,/works/OL263299W
1075,"Koontz, Dean",Strangers,,,9780425092170,12879893,/works/OL263274W
1076,"Koontz, Dean","Taking, The",,,9781843957591,10811841,/works/OL263264W
1077,"Koontz, Dean",Your Heart Belongs to Me,,,9781847829580,10825564,/works/OL497144W
1078,"Koontz, Dean",Velocity,,,9780007368266,11738070,/works/OL497143W
1079,"Koontz, Dean","Vision, The",,,9780425085325,12884756,/works/OL497124W
1080,"Koontz, Dean","Voice of the Night, The",,,9781472248312,12894326,/works/OL263277W
1081,"Koontz, Dean",Watchers,,,9780425107461,12879739,/works/OL263297W
1082,"Koontz, Dean",What the Night Knows,,,9780007326921,12299740,/works/OL26357459W
1083,"Koontz, Dean",Winter Moon,,,9781472240309,12893341,/works/OL263294W
1084,"Koontz, Dean",Odd Thomas,Odd Thomas,1,9780553802498,15028599,/works/OL263273W
1085,"Koontz, Dean",Forever Odd,Odd Thomas,2,9780007851874,12884641,/works/OL263270W
1086,"Koontz, Dean",Brother Odd,Odd Thomas,3,9780007226573,12884759,/works/OL263282W
1087,"Koontz, Dean",Odd Hours,Odd Thomas,4,9780553841329,12879919,/works/OL497150W
1088,"Koontz, Dean",Odd Apocalypse,Odd Thomas,5,9780007327027,10792484,/works/OL16599784W
1089,"Koontz, Dean",Deeply Odd,Odd Thomas,6,9780007327041,10139471,/works/OL17466093W
1090,"Koontz, Dean",Saint Odd,Odd Thomas,7,9780345545879,12884725,/works/OL17470003W
1091,"Koontz, Dean",Prodigal Son,Frankenstein,1,9780007375394,,/works/OL32370345W
1092,"Koontz, Dean",City of Night,Frankenstein,2,9780007375400,,/works/OL32379971W
1093,"Koontz, Dean",Dead and Alive,Frankenstein,3,9781616644826,8541081,
1094,"Koontz, Dean",Lost Souls,Frankenstein,4,9780007353989,,/works/OL32356409W
1095,"Koontz, Dean","Dead Town, The",Frankenstein,5,9780553593686,12881297,/works/OL16755640W
1096,"Koontz, Dean","Prodigal Son, Graphic Novel",Frankenstein,,9780007375394,,/works/OL32370345W
1097,"Koontz, Dean","Silent Corner, The",Jane Hawk,1,9780007518098,12884736,/works/OL19651194W
1098,"Koontz, Dean","Whispering Room, The",Jane Hawk,2,9780345546814,12884797,/works/OL19350020W
1099,"Koontz, Dean","Crooked Staircase, The",Jane Hawk,3,9780008291518,12888016,/works/OL19342059W
1100,"Koontz, Dean","Night Window, The",Jane Hawk,4,9780525484899,12893648,/works/OL20161827W
1101,"Krentz, Jayne Ann",Absolutely Positively,,,9781568952864,11584411,/works/OL34218W
1102,"Krentz, Jayne Ann",All Night Long,,,9780749907464,10343584,/works/OL34293W
1103,"Krentz, Jayne Ann",Canyons of Night,,,9781617930232,10737365,/works/OL16298626W
1104,"Krentz, Jayne Ann",Cooper Beach,,,9780749956172,9077702,/works/OL16240282W
1105,"Krentz, Jayne Ann",Dream Eyes,,,9780515155730,11622499,/works/OL16726643W
1106,"Krentz, Jayne Ann",Flash,,,9780671523091,405971,/works/OL34361W
1107,"Krentz, Jayne Ann",Fired Up,,,9780399155963,6310460,/works/OL34235W
1108,"Krentz, Jayne Ann",In Too Deep,,,9780749952815,10766713,/works/OL15437541W
1109,"Krentz, Jayne Ann",Lightening in a Mirror,,,9781432894498,12649269,/works/OL24629188W
1110,"Krentz, Jayne Ann",Light in Shadow,,,9780515136180,319378,/works/OL34223W
1111,"Krentz, Jayne Ann",Lost & Found,,,9780515131741,9976421,/works/OL34256W
1112,"Krentz, Jayne Ann",River Road,,,9781785410666,10802390,/works/OL17766931W
1113,"Krentz, Jayne Ann",Running Hot,,,9780749909246,11708224,/works/OL34300W
1114,"Krentz, Jayne Ann",Secret Sisters,,,9781785414299,13319814,/works/OL17862445W
1115,"Krentz, Jayne Ann",Sharp Edges,,,9781568657592,7964919,/works/OL34338W
1116,"Krentz, Jayne Ann",Sizzle and Burn,,,9780749908515,10807246,/works/OL34302W
1117,"Krentz, Jayne Ann",Smoke in Mirrors,,,9780375431630,227154,/works/OL34252W
1118,"Krentz, Jayne Ann",Soft Focus,,,9780399145780,9821742,/works/OL34360W
1119,"Krentz, Jayne Ann",Trust No One,,,9781785410864,10188130,/works/OL17862083W
1120,"Krentz, Jayne Ann",Truth or Dare,,,9780399150739,9803432,/works/OL34231W
1121,"Krentz, Jayne Ann",White Lies,,,9780749908362,10318444,/works/OL34245W
1122,"Lippman, Laura",After I'm Gone,,,9780571299669,10727669,/works/OL17765739W
1123,"Lippman, Laura",Another Thing to Fall,,,9780061628061,14870504,/works/OL2538257W
1124,"Lippman, Laura",Hush Hush,,,9780571321414,11649662,/works/OL17864100W
1125,"Lippman, Laura",In Big Trouble,,,9780061885051,10984286,/works/OL2538243W
1126,"Lippman, Laura","Most Dangerous Thing, The",,,9780062088543,7378769,/works/OL16091565W
1127,"Lippman, Laura","Sugar House, The",,,9780708993149,11426176,/works/OL2538277W
1128,"Lippman, Laura",Wilde Lake,,,9780062083456,13059606,/works/OL20022933W
1129,"Lowell, Elizabeth",Always Time to Die,,,9780061160639,,/works/OL27421570W
1130,"Lowell, Elizabeth",Blue Smoke and Murder,,,9780061651700,,/works/OL27425477W
1131,"Lowell, Elizabeth","Color of Death, The",,,9780060504144,6972751,/works/OL16032927W
1132,"Lowell, Elizabeth",Die in Plain Sight,,,9780732277574,,/works/OL33977933W
1133,"Lowell, Elizabeth",Eden Burning,,,9781441835734,11218561,/works/OL20432008W
1134,"Lowell, Elizabeth",Forget Me Not,,,9780373579327,9036474,/works/OL20369451W
1135,"Lowell, Elizabeth",Midnight in Ruby Bayou,,,9780380974054,237619,/works/OL15883W
1136,"Lowell, Elizabeth","Secret Sister, The",,,9780060511104,12491315,/works/OL15866W
1137,"Lowell, Elizabeth",Tell Me No Lies,,,9781551668239,771576,/works/OL15890W
1138,"Lowell, Elizabeth",Whirlpool,,,9780060511135,26369,/works/OL15882W
1139,"Lowell, Elizabeth","Wrong Hostage, The",,,9780739469033,8023068,/works/OL17742828W
1140,"Lutz, John",Darker Than Night,,,9780786016334,539471,/works/OL1923149W
1141,"Lutz, John",In for the Kill,,,9780786018437,6996528,/works/OL1923151W
1142,"Lutz, John","Night Caller, The",,,9780786012848,6615167,/works/OL1923135W
1143,"Lutz, John",Night Kills,,,9780786018444,7078967,/works/OL16312317W
1144,"Lutz, John",Twist,,,9781472109606,8994050,/works/OL20331094W
1145,"Lutz, John",Urge to Kill,,,9780786018451,6615797,/works/OL15397716W
1146,"Lyga, Barry",I Hunt Killers,,,9780552167901,10392317,/works/OL19359419W
1147,"Lyga, Barry",Games,,,9780316125871,12178324,/works/OL19963558W
1148,"Macomber, Debbie",74 Seaside Avenue,,,9780778324850,1458679,/works/OL1911343W
1149,"Macomber, Debbie",204 Rosewood Lane,,,9781408910887,10631386,/works/OL1911337W
1150,"Macomber, Debbie",1022 Evergreen Palace,,,9781410428332,14374971,/works/OL15358596W
1152,"Macomber, Debbie",1225 Christmas Tree Lane,,,9780778313908,10399417,/works/OL16342394W
1153,"Macomber, Debbie",Always Dakota,,,9780778325697,15205633,/works/OL1911350W
1154,"Macomber, Debbie",Angels on the Table,,,9780345528872,8318140,/works/OL16705381W
1155,"Macomber, Debbie",Any Dream Will Do,,,9781524781149,15182051,/works/OL19357308W
1156,"Macomber, Debbie",Autumn Nights,,,9780778312086,11936049,/works/OL24993351W
1157,"Macomber, Debbie",Call Me Mrs. Miracle,,,9780778314585,7391532,/works/OL15369373W
1158,"Macomber, Debbie","Cedar Cove Christmas, A",,,9780778325918,14595309,/works/OL1911600W
1159,"Macomber, Debbie",Christmas Wishes,,,9780778325062,6822571,/works/OL1911374W
1160,"Macomber, Debbie",Cottage by the Sea,,,9780399181252,10192377,/works/OL19742710W
1161,"Macomber, Debbie",Dashing Through the Snow,,,9781101885468,10746439,/works/OL17356053W
1162,"Macomber, Debbie",Dear Santa,,,9780751581164,11520927,/works/OL24768537W
1163,"Macomber, Debbie",Denim and Diamonds,,,9780373010394,12826815,/works/OL1911605W
1164,"Macomber, Debbie","Gift of Christmas, The",,,9780373180714,8063913,
1165,"Macomber, Debbie","Gift of Love, The",,,9780778309956,,/works/OL21884658W
1166,"Macomber, Debbie",Home in Seattle,,,9780778316787,7991714,/works/OL17716216W
1167,"Macomber, Debbie",If Not for You,,,9780553391961,10111040,/works/OL19081465W
1168,"Macomber, Debbie",I Left My Heart,,,9781469255132,9036781,/works/OL20369548W
1169,"Macomber, Debbie",I'll Be Home for Christmas,,,9780778334019,14808146,/works/OL21832684W
1170,"Macomber, Debbie",Jingle All the Way,,,9780751580860,12402617,/works/OL20924724W
1171,"Macomber, Debbie",Love Letters,,,9780553391770,10783250,/works/OL17828084W
1172,"Macomber, Debbie",Mr. Miracle,,,9780399594489,11033728,/works/OL17826667W
1173,"Macomber, Debbie","Mrs. Miracle Christmas, A",,,9780593168226,8806823,/works/OL20146104W
1174,"Macomber, Debbie",Orchard Valley Brides,,,9780778328285,14816333,/works/OL15928076W
1175,"Macomber, Debbie","Perfect Christmas, The",,,9780778312734,8017097,/works/OL1911472W
1176,"Macomber, Debbie",Promise Texas,,,9780739404966,8016363,/works/OL1911619W
1177,"Macomber, Debbie","Real Prince, A",,,9780778315513,15205630,/works/OL17906418W
1178,"Macomber, Debbie",Silver Linings,,,9780099595083,10307597,/works/OL20010059W
1179,"Macomber, Debbie",Someday Soon,,,9781568959009,1911016,/works/OL1911492W
1180,"Macomber, Debbie","Sooner the Better, The",,,9780778327431,6671265,/works/OL15509125W
1181,"Macomber, Debbie",Summer Breezes,,,9780778331841,11556850,/works/OL24794062W
1182,"Macomber, Debbie",Susannah's Garden,,,9780778324447,1458651,/works/OL1911502W
1183,"Macomber, Debbie",Sweet Tomorrows,,,9780553391831,14595321,/works/OL20030832W
1184,"Macomber, Debbie",This Matter of Marriage,,,9781551662602,6918715,/works/OL1911650W
1185,"Macomber, Debbie",Thursdays at Eight,,,9781587243677,6824714,/works/OL1911512W
1186,"Macomber, Debbie","Turn in the Road, A",,,9780778313250,10337692,/works/OL15917224W
1187,"Macomber, Debbie",Twenty Wishes,,,9780739495063,6734979,/works/OL1911653W
1188,"Macomber, Debbie",You Again,,,9780778312994,,/works/OL21751416W
1189,"Macomber, Debbie",Yours and Mine,,,9780786286775,1473766,/works/OL1911535W
1190,"McNaught, Judith",Every Breath You Take,,,9780345479907,211850,/works/OL152319W
1191,"McNaught, Judith",Night Wispers,,,9780671022181,10791330,/works/OL152323W
1192,"McNaught, Judith",Someone to Watch Over Me,,,9780671525835,7106934,/works/OL152327W
1193,"Martin, George R.R.",Clash of Kings,,,9786073108409,15126252,/works/OL257939W
1194,"Martin, George R.R.","Dance With Dragons, A",,,9781101965481,15126265,/works/OL1955906W
1195,"Martin, George R.R.","Feast of Crows, A",,,9781101965481,15126474,/works/OL257948W
1196,"Martin, George R.R.","Game of Thrones, A",,,9781514256220,15128814,/works/OL257943W
1197,"Martin, George R.R.","Storm of Swords, A",,,9780553106633,15122813,/works/OL257914W
1198,"Meltzer, Brad","Book of Fate, The",,,9780340825068,10167462,/works/OL1818533W
1199,"Meltzer, Brad",Dead Even,,,9780688150907,6922937,/works/OL1818508W
1200,"Meltzer, Brad","Escape Artist, The",,,9781455559527,8810782,/works/OL19356868W
1201,"Meltzer, Brad","Inner Circle, The",,,9780340840153,9099758,/works/OL15538378W
1202,"Meltzer, Brad","Millionaires, The",,,9780340769393,10322405,/works/OL1818526W
1203,"Meltzer, Brad","President's Shadow, The",,,9781455536559,12679341,/works/OL17198022W
1205,"Meltzer, Brad","Tenth Justice, The",,,9781568955186,3791091,/works/OL1818522W
1206,"Meltzer, Brad","Zero Game, The",,,9780340825037,14537752,/works/OL1818528W
1207,"Meyer, Stephanie","Chemist, The",,,9780751568233,13245257,/works/OL17929924W
1208,"Meyer, Stephanie",The Host,,,9780316034111,3366730,/works/OL5720033W
1209,"Michaels, Fern",19 Yellow Moon Road,,,9781432893965,12638424,/works/OL25065991W
1210,"Michaels, Fern","Brightest Star, The",,,9781496726193,10462563,/works/OL21891568W
1211,"Michaels, Fern",Crown Jewel,,,9780743457804,6483714,/works/OL14858122W
1212,"Michaels, Fern",Deep Harbor,,,9781432858841,,/works/OL21193151W
1213,"Michaels, Fern",Desperate Measures,,,9780345384409,7400404,/works/OL14858071W
1214,"Michaels, Fern",Double Down,,,9781410483010,12137435,/works/OL20017454W
1215,"Michaels, Fern",Fast Track,,,9780758227140,9764178,/works/OL14858060W
1216,"Michaels, Fern",Fearless,,,9781664488359,10880187,/works/OL24354423W
1217,"Michaels, Fern","Guest List, The",,,9780821766576,620528,/works/OL14858093W
1218,"Michaels, Fern",Hidden,,,9781420152326,10876333,/works/OL24351228W
1219,"Michaels, Fern",Hide and Seek,,,9780758227072,2601484,/works/OL14857979W
1220,"Michaels, Fern",Holiday Magic,,,9781420108354,15201845,/works/OL16266663W
1221,"Michaels, Fern",Holly and Ivy,,,9781432841560,14475569,/works/OL19712836W
1222,"Michaels, Fern",Home Sweet Home,,,9781432876388,9295599,/works/OL20652313W
1223,"Michaels, Fern",I'll Be Home for Christmas,,,9781420121421,8015484,/works/OL17736150W
1224,"Michaels, Fern",Making Spirits Bright,,,9781410442307,12947849,/works/OL16540551W
1225,"Michaels, Fern",No Place Like Home,,,9780743457958,477743,/works/OL14858067W
1226,"Michaels, Fern",No Way Out,,,9781432886646,11287234,/works/OL24208368W
1227,"Michaels, Fern",Plain Jane,,,9781575666730,15133217,/works/OL14858006W
1228,"Michaels, Fern",Pretty Woman,,,9780743483506,478902,/works/OL14858108W
1229,"Michaels, Fern","Scoop, The",,,9780758241450,8020804,/works/OL17740785W
1230,"Michaels, Fern","Season to Celebrate, A",,,9781420135749,8842347,/works/OL20192823W
1231,"Michaels, Fern",Silver Bells,,,9781607512943,13035211,/works/OL17270204W
1232,"Michaels, Fern",Sins of the Flesh,,,9780783887852,3699631,/works/OL14858080W
1233,"Michaels, Fern",Spirit of the Season,,,9781496721907,8789304,/works/OL20141424W
1234,"Michaels, Fern",Sweet Vengeance,,,9781496703194,9702425,/works/OL19732621W
1235,"Michaels, Fern",Truth and Justice,,,9781420146066,10408877,/works/OL21822166W
1236,"Michaels, Fern",Tuesday's Child,,,9781410443694,7934469,/works/OL16637777W
1237,"Michaels, Fern",Under the Radar,,,9781597229692,11876615,/works/OL14858068W
1238,"Michaels, Fern",Weekend Warriors,,,9780821775899,7096744,/works/OL14858087W
1239,"Michaels, Fern",When the Snow Falls,,,9781410473271,9759021,/works/OL19992320W
1240,"Palmer, Michael",Critical Judgement,,,9780553100747,6621642,/works/OL15400997W
1241,"Palmer, Michael","Fifth Vial, The",,,9780312937744,1170610,/works/OL2240198W
1242,"Palmer, Michael","First Family, The",,,9781250107442,8802164,/works/OL20157074W
1243,"Palmer, Michael","First Patient, The",,,9780312937751,6663656,/works/OL15434609W
1244,"Palmer, Michael","Heartbeat Away, A",,,9780312587529,6676525,/works/OL15598560W
1245,"Palmer, Michael","Last Surgeon, The",,,9780312587499,7083214,/works/OL14958823W
1246,"Palmer, Michael",Resistant,,,9781250030924,9427891,/works/OL19976646W
1247,"Palmer, Michael","Second Opinion, The",,,9780099545842,10317470,/works/OL36346W
1248,"Palmer, Michael",Sisterhood,,,9780708958209,5012689,/works/OL2240201W
1249,"Palmer, Michael","Society, The",,,9780553802047,6563600,/works/OL36348W
1250,"Parker, Robert B.",Sea Change,Jesse Stone,,9780786273706,541220,/works/OL7967741W
1251,"Parker, Robert B.",High Profile,Jesse Stone,,9780786292486,1474199,/works/OL7967760W
1252,"Parker, Robert B.",Night and Day,Jesse Stone,,9780399155413,6757233,/works/OL14860082W
1253,"Parker, Robert B.",Fill Me Twice,Jesse Stone,,9781782064763,10181795,/works/OL19704805W
1254,"Parker, Robert B.",Damned If You Do,Jesse Stone,,9780399159503,8027649,/works/OL17746670W
1255,"Parker, Robert B.","Hangman's Sonnet, The",Jesse Stone,,9781432843144,,/works/OL19721886W
1256,"Parker, Robert B.",Colorblind,Jesse Stone,,9780399574948,,/works/OL19748966W
1257,"Parker, Robert B.","Bitterest Pill, The",Jesse Stone,,9781432868581,8837434,/works/OL20127043W
1258,"Parker, Robert B.",Early Autumn,Spenser,7,9781560542865,11959958,/works/OL14860108W
1259,"Parker, Robert B.",Pastime,Spenser,18,9780399136283,6657506,/works/OL14860097W
1260,"Parker, Robert B.",Double Deuce,Spenser,19,9780708932063,11621969,/works/OL14860120W
1261,"Parker, Robert B.",Thin Air,Spenser,22,9780399140204,3885875,/works/OL14860089W
1262,"Parker, Robert B.",Chance,Spenser,23,9780399141348,14645805,/works/OL14860090W
1263,"Parker, Robert B.",Small Vices,Spenser,24,9781568954660,3784676,/works/OL14860101W
1264,"Parker, Robert B.",Sudden Mischief,Spenser,25,9780399143700,7889809,/works/OL14860088W
1265,"Parker, Robert B.",Hush Money,Spenser,26,9780425174012,271618,/works/OL14860122W
1266,"Parker, Robert B.",Hugger Mugger,Spenser,27,9780425179550,271920,/works/OL14860111W
1267,"Parker, Robert B.",Back Story,Spenser,30,9780399149771,6739012,/works/OL14860076W
1268,"Parker, Robert B.",Bad Business,Spenser,31,9780425199572,7112616,/works/OL14860077W
1269,"Parker, Robert B.",Cold Service,Spenser,32,9780399152405,6627345,/works/OL14860056W
1270,"Parker, Robert B.",Hundred-Dollar Baby,Spenser,34,9780399153761,9913575,/works/OL14860061W
1271,"Parker, Robert B.",Rogue Weather,Spenser,36,9780399155192,7890044,/works/OL14860100W
1272,"Parker, Robert B.","Professional, The",Spenser,37,9780399155949,14645787,/works/OL14860083W
1273,"Parker, Robert B.",Painted Ladies,Spenser,38,9780399156854,6581877,/works/OL15369763W
1274,"Parker, Robert B.",Sixkill,Spenser,39,9780399157264,14839802,/works/OL16163179W
1275,"Parker, Robert B.",Lullaby,Spenser,40,9781780879857,10321162,/works/OL20402909W
1276,"Parker, Robert B.",Wonderland,Spenser,41,9781843442813,7841799,/works/OL17570245W
1277,"Parker, Robert B.",Silent Night,Spenser,41.5,9780399157882,8340012,/works/OL18178810W
1278,"Parker, Robert B.",Kickback,Spenser,43,9781843447382,10159527,/works/OL20299021W
1279,"Parker, Robert B.",Slow Burn,Spenser,44,9781410485380,13056332,/works/OL20032533W
1280,"Parker, Robert B.",Little White Lies,Spenser,45,9780857301918,9240306,/works/OL20599575W
1281,"Parker, Robert B.",Angel Eyes,Spenser,47,9780525536833,12842499,/works/OL20640015W
1282,"Parker, Robert B.",Shrink Wrap,Sunny Randall,,9783548258072,14821916,/works/OL24792936W
1283,"Parker, Robert B.",Melancholy Baby,Sunny Randall,,9780399152184,259182,/works/OL14860081W
1284,"Parker, Robert B.",Blue Screen,Sunny Randall,,9780399153518,259307,/works/OL14860078W
1285,"Patterson, James",1st Case,,,9781787461796,13280097,/works/OL20791844W
1286,"Patterson, James",2 Sisters Detective Agency,,,9781538704585,13316349,/works/OL24211942W
1287,"Patterson, James","Beach House, The",,,9780446612548,13154621,/works/OL167183W
1288,"Patterson, James","Black Book, The",,,9781780895314,10133730,/works/OL17930365W
1289,"Patterson, James",Cajun Justice,,,9781787465404,13261790,/works/OL20903105W
1290,"Patterson, James","Chef, The",,,9781538714867,13227299,/works/OL19865381W
1291,"Patterson, James","Christmas Wedding, The",,,9780446571753,10739744,/works/OL16298377W
1292,"Patterson, James",Coast to Coast Murders,,,9781787465428,13280241,/works/OL21465153W
1293,"Patterson, James",Confessions of a Murder Suspect,,,9781455547746,13161510,/works/OL16704610W
1294,"Patterson, James",Cradle and All,,,9783404145041,13319588,/works/OL167167W
1295,"Patterson, James",Death of the Black Widow,,,9781538753095,13318214,/works/OL25346692W
1296,"Patterson, James",Don't Blink,,,9780099525349,13261799,/works/OL14920138W
1297,"Patterson, James","Fall of Crazy House, The",,,9781784758530,13259041,/works/OL20152250W
1298,"Patterson, James","First Lady, The",,,9781538714959,13276773,/works/OL19800256W
1299,"Patterson, James",First Love,,,9780099567684,13258112,/works/OL17308058W
1300,"Patterson, James",Guilty Wives,,,9781784754495,12164508,/works/OL15980916W
1301,"Patterson, James",Hide and Seek,,,9780002254595,14819812,/works/OL167159W
1302,"Patterson, James","House Next Door, The",,,9781787462274,13259126,/works/OL20150778W
1303,"Patterson, James","Humans, Bow Down",,,9781784754334,13260182,/works/OL19661308W
1304,"Patterson, James","Inn, The",,,9781538715444,13259151,/works/OL20073071W
1305,"Patterson, James",Instinct,,,9780316273961,9519479,/works/OL19087190W
1306,"Patterson, James",Jailhouse Lawyer,,,9781529135770,13316267,/works/OL25027051W
1307,"Patterson, James","Jester, The",,,9780739433324,15156374,/works/OL167161W
1308,"Patterson, James",Judge & Jury,,,9782253128502,15219112,/works/OL5337430W
1309,"Patterson, James",Jurror #3,,,9781538713792,13258169,/works/OL19749347W
1310,"Patterson, James",Kill Me If You Can,,,9781471221941,10395980,/works/OL16086781W
1311,"Patterson, James",Lets Play Make Believe,,,9781786530394,13259058,/works/OL19781153W
1312,"Patterson, James",Lifeguard,,,9780755325672,13258405,/works/OL167162W
1313,"Patterson, James",Little Black Dress,,,9780316276382,14412762,/works/OL17947270W
1314,"Patterson, James",Lost,,,9781538750063,13316224,/works/OL20631507W
1315,"Patterson, James","Midnight Club, The",,,9780007858033,13161536,/works/OL167181W
1316,"Patterson, James","Midwife Murders, The",,,9781787461994,13259265,/works/OL21176993W
1317,"Patterson, James",Mistress,,,9781471246944,13259136,/works/OL17272043W
1318,"Patterson, James",13 Minute Murder,,,9781538749678,13259170,/works/OL19860751W
1319,"Patterson, James",Murder Games (Instinct),,,9780316273961,9519479,/works/OL19087190W
1320,"Patterson, James","Murder House, The",,,9781455588800,13261742,/works/OL17868937W
1321,"Patterson, James",Murder in Paradise,,,9781538730577,13258178,/works/OL19742737W
1322,"Patterson, James","Murder of King Tut, The",,,9781847828804,15090029,/works/OL14920149W
1323,"Patterson, James",Now You See Her,,,9781407495460,10397500,/works/OL16305031W
1324,"Patterson, James",NYPD Red,,,9780099576433,10342801,/works/OL16646274W
1325,"Patterson, James",NYPD Red 2,,,9781784759070,13174763,/works/OL17426934W
1326,"Patterson, James",NYPD Red 3,,,9781780892740,13171442,/works/OL19993231W
1327,"Patterson, James",NYPD Red 4,,,9781784759094,13316483,/works/OL19800234W
1328,"Patterson, James",NYPD Red 6,,,9781529135459,13280079,/works/OL21913082W
1329,"Patterson, James","Palm Beach Murders, The",,,9781538749982,13281289,/works/OL24211937W
1330,"Patterson, James","Paris Detective, The",,,9781538749968,13319607,/works/OL24708036W
1331,"Patterson, James","Postcard Killers, The",,,9780316089517,13262027,/works/OL15383088W
1332,"Patterson, James","President Is Missing, The",,,9781787460171,13320860,/works/OL17913815W
1333,"Patterson, James",Red Alert,,,9780316395564,13232511,/works/OL20574039W
1334,"Patterson, James",Revenge,,,9781538700716,13260388,/works/OL20189871W
1335,"Patterson, James",Sail,,,9780446546751,13357178,/works/OL167153W
1336,"Patterson, James",See How They Run,,,9781568654232,13161366,/works/OL167151W
1337,"Patterson, James",Steal,,,9781529135992,13316462,/works/OL25339073W
1338,"Patterson, James","Summer House, The",,,9781538752838,13316306,/works/OL20803384W
1339,"Patterson, James",Sunday at Tiffany's,,,9780316024587,13161203,/works/OL14920191W
1340,"Patterson, James",Suzanne's Diary for Nicholas,,,9783785712634,13318198,/works/OL167188W
1341,"Patterson, James",Swimsuit,,,9780446546676,10811595,/works/OL14920164W
1342,"Patterson, James",Texas Outlaw,,,9781529125139,13259224,/works/OL20658755W
1343,"Patterson, James",Texas Ranger,,,9781538713808,13258181,/works/OL19748982W
1344,"Patterson, James",Three Women Disappear,,,9780316541602,13316234,/works/OL21465164W
1345,"Patterson, James",Thriller,,,9780778322993,14525668,/works/OL5337390W
1346,"Patterson, James",Tick Tock,,,9780446585422,10423932,/works/OL15598556W
1347,"Patterson, James",Toys,,,9781784754464,10994003,/works/OL15673135W
1348,"Patterson, James",Triple Threat,,,9781786530585,13169717,/works/OL21594114W
1349,"Patterson, James",Truth or Die,,,9780099594543,13171262,/works/OL17925416W
1350,"Patterson, James",Unsolved,,,9781538731642,13261955,/works/OL19840338W
1351,"Patterson, James","Warning, The",,,9781787462298,13259089,/works/OL20079366W
1352,"Patterson, James",When the Wind Blows,,,9780613226189,13316460,/works/OL167187W
